9781564781406,1564781402,The Last Days,,Raymond Queneau;Barbara Wright;Vivian Kogan,Fiction,http://books.google.com/books/content?id=G8uW0BlvvtcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Last Days is Raymond Queneau's autobiographical novel of Parisian student life in the 1920s: Vincent Tuquedenne tries to reconcile his love for reading with the sterility of studying as he hopes to study his way out of the petite bourgeoisie to which he belongs. Vincent and his generation are contrasted with an older generation of retired teachers and petty crooks, and both generations come under the bemused gaze of the waiter Alfred, whose infallible method of predicting the future mocks prevailing scientific models. Similarly, Queneau's literary universe operates under its own laws, joining rigorous artistry with a warm evocation of the last days of a bygone world.",1996,3.8,250,184
9781564782991,1564782999,Heartsnatcher,,Boris Vian,Fiction,http://books.google.com/books/content?id=T-wj9t353TAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Boris Vian s early death robbed French literature of a novelist who was coherent while still modern. Heartsnatcher is an esoteric, surrealistic comedy about guilt, set in a deceptively familiar, almost ordinary locale. New Statesman",2003,3.98,245,2368
9781564783950,1564783952,The Review of Comtemporary Fiction - Future of Fiction,,John O'Brien;David Foster Wallace,Literary Criticism,http://books.google.com/books/content?id=iEDYPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Review's aesthetic focus has been called many things--postmodern, experimental, avant-garde, metafictional, subversive--but in bringing this aesthetic to a wider audience it also seeks to expose the artificial barriers that exist between and within cultures. To this end, The Review has a special affinity for the works of foreign writers who may otherwise go unread in the United States, as well as American writers whose work has gone unchampioned in their own country. An extensive book review section also covers recent works of innovative writing. Above all, The Review of Contemporary Fiction attempts to expand readers' notions of what fiction is and what it can do.",1996,3.82,200,11
9781565041912,1565041917,The Eternal Champion,,Michael Moorcock;Tom Canty,Fiction,http://books.google.com/books/content?id=Fo8RPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Young and old, familiar fans and newcomers, will be captivated by Michael Moorcock's legendary Eternal Champion collection. Timeless, classic and beyond a doubt one of the foundations of modern Fantasy, the Eternal Champion is a series of stories that no Fantasy aficionado should pass up. Includes The Eternal Champion, Phoenix in Obsidian, To Rescue Tanelorn and The Sundered Worlds.",1996,3.94,484,2457
9781565044043,1565044045,Tales of Magick,Dark Adventure,Phil Brucato;Aaron Rosenberg,Fiction,http://books.google.com/books/content?id=gJbGPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Kick Ass! And Live to Tell About It! Some people think the Awakened sit around dreaming about Ascension. Wrong. Dead wrong. When reality itself is on the brink of destruction, you don't contemplate your navel. You fight -- and sometimes die -- for the sake of the future. Tales of Magick takes Mage from the realm of abstraction and kicks it screaming into high gear. If you ever wondered how to run an epic, exciting modern sorcery chronicle, Dark Adventure is for you. Indeed, Tales of Magick is an ongoing series of books dedicated to playing Mage in a variety of genres and settings. Now your Mage game can go anywhere, anywhen"".",1998,3.5,96,38
9781565047082,1565047087,Changeling Storytellers Guide,,Mark Hunter;Nancy Schultz-Yetter;Steve Kenson;Ian Lemke;Nicky Rea,Games,http://books.google.com/books/content?id=3sMLAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The gates to Arcadia, the original paradise, are closed. Only the world of humanity remains. Without any awareness of our true nature, humankind crushes us beneath its banal heel. Joy and laughter are gone; only the Dreaming remains. We are changelings, the forgotten ones, neither fully fae nor wholly mortal. The last of our kind on Earth, we have built ourselves an invisible kingdom. We are everywhere, yet you have never seen us. We hide, not behind some fragile Masquerade, but in plain sight with the power of our Glamour. We exist within a real world of make-believe where ""imaginary"" things can kill and"" ""pretend"" monsters are real. The Changeling Storytellers Guide picks up where the Changeling rulebook leaves off and offers a plethora of new information, from rules clarifications to new and advanced systems for handling fae magic -- and puts it all in the Storyteller's hands. Included are new settings and new rules for expanding the boundaries of your Changeling chronicle.",1998,3.37,139,27
9781565078321,1565078322,Stormie,A Story of Forgiveness and Healing,Stormie Omartian,Biography & Autobiography,http://books.google.com/books/content?id=3K7EjGtQ4aEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"When Catechism of the Catholic Church broke onto the N.Y. Times bestseller list, its astonishing success confirmed the overwhelming interest of Catholics and Protestants in understanding modern Catholicism. Has the recent openness among denominations affected Catholic teachings? In the new spirit of cooperation, is there any reason why Catholics and Protestants should remain divided? This powerful and insightful examination of the Catholic Church provides: a side-by-side comparison of Scripture with the first new worldwide Catholic catechism in 400 years a summary of how modern Catholicism views grace, works, and heaven 24 ways the Catholic plan of salvation still stands in contrast to biblical truth a balanced overview of how the authority structure of the Roman Catholic Church compares with that of the New Testament church an explanation of how participation in the Mass and other sacraments is inconsistent with faith in Christ as Savior Clear, accurate, significant information to know and share--The Gospel According to Rome",1997,4.39,192,423
9781565121829,1565121821,The Sharpshooter Blues,,Lewis Nordan,Fiction,http://books.google.com/books/content?id=aPuE315HqaUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The identity of the Sharpshooter becomes a central theme in a story that introduces such prospective characters as the owner of the local funeral parlor, an avid comic-book reader, a man who shoots refrigerators, and a boy who never grew up",1997,4.15,398,371
9781565124509,1565124502,Enslaved by Ducks,,Bob Tarte,Biography & Autobiography,http://books.google.com/books/content?id=liM-5JBqVyAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The book that Entertainment Weekly called ""hilarious,"" Publishers Weekly declared ""a true pleasure,"" Booklist called ""heartwarming,"" and the Dallas Morning News praised as ""rich and funny"" is now available in paperback. When Bob Tarte bought a house in rural Michigan, he was counting on a tranquil haven. Then Bob married Linda. She wanted a rabbit, which seemed innocuous enough until the bunny chewed through their electrical wiring. And that was just the beginning. Before long, Bob found himself constructing cages, buying feed, clearing duck waste, and spoon-feeding a menagerie of furry and feathery residents. His life of quiet serenity vanished, and he unwittingly became a servant to a relentlessly demanding family. ""They dumbfounded him, controlled and teased him, took their share of his flesh, stole his heart"" (Kirkus Reviews). Whether commiserating with Bob over the fate of those who are slaves to their animals or regarding his story as a cautionary tale about the rigors of animal ownership, readers on both sides of the fence have found Tarte's story of his chaotic squawking household irresistible--and irresistibly funny.",2004,3.44,308,2214
9781565124820,1565124820,Hemingway and Bailey's Bartending Guide to Great American Writers,,Mark Bailey,Cooking,http://books.google.com/books/content?id=xLpMD-3PqmAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An original guide to cocktails and the literary life brings together classic cocktail recipes, literary history, and entertaining anecdotes about famous American literati, with excerpts from each writer's work alongside a drink recipe, biographical sketch, and stories about life, literature, and drinking.",2006,3.89,100,128
9781565125605,1565125606,Water for Elephants,A Novel,Sara Gruen,Fiction,http://books.google.com/books/content?id=M8xNxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ninety-something-year-old Jacob Jankowski remembers his time in the circus as a young man during the Great Depression, and his friendship with Marlena, the star of the equestrian act, and Rosie, the elephant, who gave them hope. Reader's Guide included. Reprint.",2007,4.08,335,1198632
9781565482012,1565482018,On Genesis,Two Books on Genesis: Against the Manichees and On the Literal Interpretation of Genesis: An Unfinished Book,Saint Augustine (of Hippo),Religion,http://books.google.com/books/content?id=ZAhExQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In 1990, New City Press, in conjunction with the Augustinian Heritage Institute, began the project knows as: The Works of Saint Augustine, A Translation for the 21st Century. The plan is to translate and publish all 132 works of Saint Augustine, his entire corpus into modern English. This represents the first time in which The Works of Saint Augustine will all be translated into English. Many existing translations were often archaic or faulty, and the scholarship was outdated. New City Press is proud to offer the best modern translations available. The Works of Saint Augustine, A Translation for the 21st Century will be translated into 49 published books. To date, 41 books have been published by NCP containing 93 of The Works of Saint Augustine, A Translation for the 21st Century. Augustine's writings are useful to anyone interested in patristics, church history, theology and Western civilization. -- Publisher.",2004,3.94,540,26
9781565482340,1565482344,On Christian Belief,,Saint Augustine,Religion,http://books.google.com/books/content?id=bWsIsGYTkREC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Contains the seven works of Saint Augustine, dealing with the problem of faith in God.",2005,4.09,372,11
9781565840089,1565840089,The Truth about Columbus,A Subversively True Poster Book for a Dubiously Celebratory Occasion,James W. Loewen,Education,http://books.google.com/books/content?id=8ZDWHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An historian sets the record straight on Columbus's ""discovery"" of the Americas, using art and text to sum up recent revisionist thought and to debunk common myths about the European invader responsible for the deaths of thousands. Original.",1992,4.01,48,221
9781565840393,1565840399,Japan at War,An Oral History,Haruko Taya Cook;Theodore F. Cook,History,http://books.google.com/books/content?id=rbqEQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Recounts the conflict and documents the huge range of experiences by Japanese soldiers, laborers, journalists, artists, musicians, and women who lived through World War II",1992,4.32,493,677
9781565841000,156584100X,Lies My Teacher Told Me,Everything Your American History Textbook Got Wrong,James W. Loewen,Education,http://books.google.com/books/content?id=dW6noU_dumQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Criticizes the way history is presented in current textbooks, and suggests a fresh and more accurate approach to teaching American history.",1995,3.96,384,398
9781565842212,1565842219,The War,A Memoir,Marguerite Duras,Biography & Autobiography,http://books.google.com/books/content?id=1h1uPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The extraordinary pages of The War, written in 1944 but finished in 1985, form a totally new image of the heroine of The Lover and, through her, of Paris during the Nazi occupation and the first months of liberation. Married and living in Paris, part of a resistance network headed by Francois Mitterand, Duras is swept up in the turmoil of the period. She tells of nursing her starving husband back to life on his return from Bergen-Belsen, interrogating a suspected collaborator, and playing a game of cat and mouse with a Gestapo officer who is attracted to her. The result is a book as moving as it is harrowing--perhaps Duras's finest.",1994,3.85,192,918
9781565844759,1565844750,On Language,Chomsky's Classic Works Language and Responsibility and Reflections on Language in One Volume,Noam Chomsky;Mitsou Ronat,Language Arts & Disciplines,http://books.google.com/books/content?id=eDwaBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An attractive new edition of two of Chomsky's most popular books on language - an ideal introduction to his pioneering work in modern linguistics. In Part I, Language and Responsibility, the legend discusses his political, moral and linguistic thinking via a series of interviews with French linguist Mitsou Ronat. In Part II, Reflections on Language, he explores the more general implications of his linguistic theories and the controversies among social scientists over fundamental questions of language.",1998,3.91,481,635
9781565845619,1565845617,Industry and Empire,From 1750 to the Present Day,Eric J. Hobsbawm;Chris Wrigley,Business & Economics,http://books.google.com/books/content?id=WPRaJIK5LNoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Updates the classic study of the industrial revolution, while exploring Britain's rise and subsequent decline from industrial power",1999,3.9,411,246
9781565846715,1565846710,On the Edge of the New Century,,Eric J. Hobsbawm;Antonio Polito,History,http://books.google.com/books/content?id=MnROHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""On the Edge of the New Century"" is the sequel to Eric Hobsbawm's ""The Age of Extremes"", a serious and challenging historical analysis that became a bestseller. Hobsbawm's book continues his ""magisterial"" (""The New York Times Book Review"") analysis of the 20th century, and asks crucial questions about our inheritance from a century of conflict and its meaning for our future.",2001,3.72,192,80
9781565847040,1565847040,Dr. Seuss Goes to War,The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear;Dr. Seuss,History,http://books.google.com/books/content?id=2p2qDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"For decades, readers throughout the world have enjoyed the marvelous stories and illustrations of Theodor Seuss Geisel, better known as Dr. Seuss. But few know the work Geisel did as a political cartoonist during World War II, for the New York daily newspaper PM. In these extraordinarily trenchant cartoons, Geisel presents ""a provocative history of wartime politics"" (Entertainment Weekly). Dr. Seuss Goes to War features handsome, large-format reproductions of more than two hundred of Geisel’s cartoons, alongside ""insightful"" (Booklist) commentary by the historian Richard H. Minear that places them in the context of the national climate they reflect. Pulitzer Prize–winner Art Spiegelman’s introduction places Seuss firmly in the pantheon of the leading political cartoonists of our time.",2001,4.18,272,1225
9781565848269,1565848268,A People's History of the United States,,Howard Zinn;Kathy Emery;Ellen Reeves,History,http://books.google.com/books/content?id=pU1npVMCSsYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Presents the history of the United States from the point of view of those who were exploited in the name of American progress.,2003,4.08,619,38
9781565849426,1565849426,The Assassination of Julius Caesar,A People's History of Ancient Rome,Michael Parenti,History,http://books.google.com/books/content?id=xApsWf5QAmoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Parenti presents a story of popular resistance against entrenched power and wealth. As he carefully weighs the evidence in the murder of Caesar, he sketches in the background to the crime with fascinating detail about Roman society.",2004,4.14,276,628
9781565849655,1565849655,Interesting Times,A Twentieth-century Life,Eric J. Hobsbawm,Biography & Autobiography,http://books.google.com/books/content?id=EgEMvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Eric Hobsbawm has been widely acclaimed as one of the greatest living historians. Called ""a lyrical, pungent, and provocative memoir” by Publishers Weekly, Interesting Times offers a personal tour through what Hobsbawm terms ""the most extraordinary and terrible century in human history.” The book takes us from his birth in Alexandria, Egypt, and early schooling in Weimar Berlin to his student days as a Cambridge Red and Apostle at King’s College. Hobsbawm took E.M. Forster to hear Lenny Bruce, demonstrated with Bertrand Russell against nuclear arms, translated for Che Guevara in Havana, and inaugurated the modern history of banditry. With Interesting Times, we see the making of one of the Left’s most important intellectuals, and the history of the twentieth century through the unforgiving eye of one of its most intensely engaged participants.",2005,4.06,448,359
9781566630184,1566630185,After Many a Summer Dies the Swan,,Aldous Huxley,Fiction,http://books.google.com/books/content?id=7V2IreCUUF0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jo Stoyte, an unscrupulous and self-indulgent Hollywood tycoon, launches a search for the man who has discovered immortality",1993,3.75,368,1975
9781566631327,1566631327,Wittgenstein's Vienna,,Allan Janik;Stephen Toulmin,History,http://books.google.com/books/content?id=qJQIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This is a remarkable book about a man (perhaps the most important and original philosopher of our age), a society (the corrupt Austro-Hungarian Empire on the eve of dissolution), and a city (Vienna, with its fin-de siecle gaiety and corrosive melancholy). The central figure in this study of a crumbling society that gave birth to the modern world is Wittgenstein, the brilliant and gifted young thinker. With others, including Freud, Viktor Adler, and Arnold Schoenberg, he forged his ideas in a classical revolt against the stuffy, doomed, and moralistic lives of the old regime. As a portrait of Wittgenstein, the book is superbly realized; it is even better as a portrait of the age, with dazzling and unusual parallels to our own confused society. Allan Janik and Stephen Toulmin have acted on a striking premise: an understanding of prewar Vienna, Wittgenstein s native city, will make it easier to comprehend both his work and our own problems .This is an independent work containing much that is challenging, new, and useful. New York Times Book Review.""",1996,4.05,315,264
9781566633949,156663394X,Complete Essays,,Aldous Huxley,English essays,http://books.google.com/books/content?id=t1EfzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The fourth of six volumes collects essays that British social critic Huxley (1894-1963) wrote during a period that witnessed Germany's Anschluss with Austria, the Sudeten crisis, intensifying violence in the Spanish Civil War, Stalin's purges, Japan's invasion of China, and Mussolini's Ethiopian war. The collection includes all his published essays, in their latest version, and a selection of shorter reviews and brief occasional pieces.",2001,4.33,416,6
9781566915908,1566915902,Foghorn Outdoors Pacific Northwest Hiking,"The Complete Guide to More Than 1,000 of the Best Hikes in Washington and Oregon",Scott Leonard;Megan McMorris,Sports & Recreation,http://books.google.com/books/content?id=C7V1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This complete guide explores more than 1,000 of the best hikes in Washington and Oregon, with details on treks through Mount Rainier National Park, the Columbia River Gorge, the Olympic Peninsula, and a wealth of hikes within easy reach of Seattle and Portland. Trail maps, photos, & illustrations.",2005,4.29,912,12
9781566917667,1566917662,Road Trip USA,Cross-country Adventures on America's Two-lane Highways,Jamie Jensen,Travel,http://books.google.com/books/content?id=SyvSM5Ft5_YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes the cities and towns, attractions, and historic sites found along the two-lane highways of the United States.",2006,3.96,964,433
9781566993234,1566993237,From Nomads to Pilgrims,Stories from Practicing Congregations,Diana Butler Bass;Joseph Stewart-Sicking,Religion,http://books.google.com/books/content?id=e0XPPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In The Practicing Congregation (Alban, 2004), Diana Butler Bass explored the phenomenon of ""intentional congregations,"" an emerging style of congregational vitality in which churches creatively and intentionally re-appropriate traditional Christian practices such as hospitality, discernment, contemplative prayer, and testimony. Against the steady flow of stories highlighting ""mainline decline,"" The Practicing Congregation suggested that there is a new and often overlooked renaissance occurring in mainline Protestant churches. The success of The Practicing Congregation made it clear that the next step was to provide examples that would illustrate the concepts laid out in that initial work. In From Nomads to Pilgrims, the editors continue to build this narrative, gathering specific stories of congregational vitality and transformation from participants in their research at the Project on Congregations of Intentional Practice, a Lilly Endowment Inc. funded study at Virginia Theological Seminary. Including stories from a variety of faith traditions across the U.S., From Nomads to Pilgrims explores: how intentional congregations develop; how they negotiate the demands of interpreting traditional Christian practices in a postmodern culture; how these practices lead to congregational and personal transformation. Each chapter is an instructive case study, illustrating a unique expression of the vitality experienced by a congregation that intentionally reclaims a traditional Christian practice. The pastors who have been involved in these congregations stories share their practical wisdom gained through the experience of leading these churches. - how intentional congregations develop - how they negotiate the demands of interpreting traditional Christian practices in a postmodern culture - how these practices lead to congregational and personal transformation.""",2005,4,179,13
9781567313987,1567313981,The Life You Were Born to Live,,Dan Millman,Self-Help,http://books.google.com/books/content?id=X_VgkQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2000,4.1,464,17
9781567430288,1567430287,Zora neale Hurston,Critical Perspectives Past And Present,Henry L. Gates,Literary Criticism,http://books.google.com/books/content?id=BfhnQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Zora Neale Hurston(1891 -- 1960) Of the various signs that the study of literature in America has been transformed, none is more salient than is the resurrection and canonization of Zora Neale Hurston. Twenty years ago, Hurston's work was largely out-of-print, her literary legacy alive only to a tiny, devoted band of readers who were often forced to photocopy her works if they were to be taught ... Today her works are central to the canon of African-American, American, and Women's literatures ... The author of four novels, Jonah's Gourd Vine (1934), Their Eyes Were Watching God (1937),Moses, Man of the Mountain (1939), and Seraph on the Suwanee (1948); two books of folklore -- Mules and Men (1935) and Tell My Horse (1938); an autobiography, Dust Tracks On a Road (1942); and over 50 short stories, essays, and plays, Hurston was one of the most widely acclaimed Black authors for the two decades between 1925 and 1945. -- from the Preface by Henry Louis Gates, Jr.",2000,4.2,238,24
9781567921571,1567921574,Things,A Story of the Sixties,Georges Perec;David Bellos,Comics & Graphic Novels,http://books.google.com/books/content?id=Ia9-dneCWcwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Two trailblazing novels by Georges Perec, Things: Jerome and Sylvie, the young upwardly mobile couple, lust for the good life. They wanted life's enjoyment, but this equated to ownership. A Man Asleep: A nameless student attempts to purify himself entirely of material desires and ambitions.",1990,3.98,221,1023
9781567921588,1567921582,"W, Or, The Memory of Childhood",,Georges Perec,Fiction,http://books.google.com/books/content?id=vuN10GmOHD0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Guaranteed to send shock waves through the literary community, Perec's W tells two parallel stories. The first is autobiographical, describing the author's wartime boyhood. The second tale, denser, more disturbing, more horrifying, is the allegorical story of W, a mythical island off Tierra del Fuego, governed by the thrall of the Olympic ""ideal,"" where losers are tortured and winners held in temporary idolatry. As the reader soon discovers, W is a place where ""it is more important to be lucky than to be deserving,"" and ""you have to fight to live ... ÃwithÂ¨ no recourse, no mercy, no salvation, not even any hope that time will sort things out."" Here, sport is glorified and victors honored, but athletes are vilified, losers executed, stealing encouraged, rape common, and violence a fact of life. Perec's interpretive vision of the Holocaust forces us to ask the question central to our time: How did this happen before our eyes? How did we look at those ""shells of skin and bone, ashen faced, with their backs permanently bent, their eyes full of panic and their suppurating sores?"" How did all of this happen, not on W, but before millions of spectators, some horrified, some cheering, some in-different, but all present at the games watching the events of that grisly arena?",2003,3.88,176,1395
9781567921892,1567921892,The Woman in Black,A Ghost Story,Susan Hill,Juvenile Fiction,http://books.google.com/books/content?id=Io65k_1MmQ8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"1986 Set on the obligatory English moor, on an isolated cause-way, the story stars an up-and-coming young solicitor who sets out to settle the estate of Mrs. Drablow. Routine affairs quickly give way to a tumble of events and secrets more sinister than any nightmare. This first-class thriller - lately reincarnated on the stage - is a brilliant exercise in controlled horror. A real spine-tingler by a real master.",2002,3.7,138,29228
9781567922691,1567922694,Selected Poems of Herman Melville,,Herman Melville,Poetry,http://books.google.com/books/content?id=2rhlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""First published in 1970, Warren's edition remains the most comprehensive selection of Melville's poetry ever presented. It brings together the best of the Civil War poems from Battle-Pieces (1866), the portraits of sailors from John Marr (1888), and the autumnal lyrics from Timoleon (1891), as well as poems uncollected during Melville's lifetime. Central to the selection are several self-contained passages from Clarel: A Poem and Pilgrimage to the Holy Land (1876), a book-length work that Warren calls ""an important document of our modernity ... in fact, a precursor to The Waste Land, with the same central image, the same flickering contrasts of the past and the present, the same charade of belief and unbelief."""" ""Warren introduces his selection with a valuable interpretive essay, and also provides copious textual and critical notes.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",2004,3.82,512,11
9781567922967,1567922961,A Void,,Georges Perec,Fiction,http://books.google.com/books/content?id=I6cEBUW1pgYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005,3.8,284,1676
9781567923223,1567923224,How Tom Beat Captain Najork and His Hired Sportsmen,,Russell Hoban;Quentin Blake,Juvenile Fiction,http://books.google.com/books/content?id=JIZLFGjjxZ8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In order to teach Tom a lesson for always playing, his aunt calls in Captain Najork to teach him a lesson, who with a team of four hired sportsmen challenges Tom to rounds of womble, muck, and sneedball.",2006,4.27,32,296
9781567923230,1567923232,A Near Thing for Captain Najork,,Russell Hoban,Inventions,http://books.google.com/books/content?id=XCNQ0jRHtKIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Tom finds that he can beat Captain Najork and his hired sportsmen at more than games.,2006,4.2,32,73
9781567996036,1567996035,Angels,Celestial Spirits in Art & Legend,Jacqueline Carey,Religion,http://books.google.com/books/content?id=ClwEAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A pictorial examination of the use of angels in art, legends and lore.",1997,4,128,41
9781568363561,1568363567,The Last Shogun,The Life of Tokugawa Yoshinobu,Ryotaro Shiba,Fiction,http://books.google.com/books/content?id=b_7ZdfGzHFsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Yoshinobu, a seventeen-year-old boy emperor, was brought back from the secluded Imperial Palace in Kyoto, and ""during a year of frenetic activity, he overhauled the military systems, reorganized the civil administration, promoted industrial development, and expanded foreign intercourse,"" and then capitulated to assure a peaceful transfer of sovereignty when the shogunal armies were defeated.--Jacket.",2004,3.74,256,287
9781568520803,1568520808,Johnny Reb and Billy Yank,,Alexander Hunter,United States,http://books.google.com/books/content?id=z4LeIK16FGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1904,4.11,635,13
9781568659510,1568659512,The Tough Guide to Fantasyland,,Diana Wynne Jones,"Fantasy fiction, English",http://books.google.com/books/content?id=7uzyro47GgIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Satirical observations on the characters, settings, and narratives found in fantasy literature presented as a guidebook in dictionary format.",1996,3.94,302,31
9781568820408,1568820402,The Azathoth Cycle,Tales of the Blind Idiot God,Edward Derby;Peter Cannon;Lin Carter;Ramsey Campbell;Henry Kuttner;Stephen Rainey;Thomas Ligotti;Gary Myers;Richard Tierney,Fiction,http://books.google.com/books/content?id=AXRlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1995,3.75,260,122
9781568821177,1568821174,Song of Cthulhu,Tales of the Spheres Beyond Sound,Stephen Mark Rainey,Fiction,http://books.google.com/books/content?id=uXhlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At the heart of the universe, the court of the blind idiot god Azathoth dances to the insane piping of demonic flute-players. The sinister music resounds across space and time, blasting the minds and ripping the souls of those who hear it. It is the melody of chaos, the sound of madness, the song of Cthulhu. This book includes nineteen stories and one essay, linked together by the alien and terrible music of the spheres.",2001,3.67,211,45
9781568821405,1568821409,Miskatonic University,A Handbook to the Pride of Arkham,Sam Johnson,Games,http://books.google.com/books/content?id=kySWAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A sourcebook detailing the campus, courses, students and personnel of one of the world's most prestigious institutions of deeper learning. Filled with data on various University departments and professors, this book weaves the details drawn from Lovecraft's Mythos tales with the Call of Cthulhu game background to create an indispensible sourcebook.",2005,4.15,242,36
9781568821443,1568821441,The Keeper's Companion,"Blasphemous Knowledge, Forbidden Secrets, and Handy Information; A Cor Book for Keeper",Keith Herber,Games,http://books.google.com/books/content?id=659r23-K96sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"[CALL OF CTHULHU ROLEPLAYING] ""The Keeper's Companion"" is an invaluable resource for gamemasters. The material includes advice for new keepers, a lengthy study of Mythos artifacts, a learned discussion of many occult books, an up-to-the-moment description of every facet of forensic medicine, a thorough revision and expansion of the game skills (including nearly two dozen new ones), and the entire text of ""The Keeper's Compendium,"" somewhat updated -- forbidden books, secret cults, alien races, and mysterious places. Additional short essays and features round out this book -- more than 100,000 words!",2000,3.97,208,63
9781568821481,1568821484,Call of Cthulhu RPG,Horror Roleplaying,Sandy Petersen;Lynn Willis,Games,http://books.google.com/books/content?id=Db4GAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ordinary people are confronted by the terrifying beings and forces of the Cthulhu Mythos. Players portray investigators of things unknown and unspeakable. Except for dice, everything needed for play is included in this book. Call of Cthulhu includes extensive background about H. P. Lovecraft, one-stop investigator creation, dozens of skills, three eras of play (1890s, 1920s, and present-day), over 200 Mythos creatures and spells, ready-to-play investigators, expanded weapons data from all three eras, four complete scenarios, and essays on the Necronomicon, Forensic Pathology, and the Dreamlands.",2000,4.45,288,30
9781568821740,1568821743,Shadows of Yog-Sothoth,A Global Campaign to Save Mankind,Sandy Petersen,Games,http://books.google.com/books/content?id=1aIDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Campaign for Call of CthulhuThe Silver Twilight is a secretive, international order dedicated to the destruction of the human race. As brave investigators, you must piece together passages from esoteric books, shards of strange artifacts and puzzling letters to discover the Silver Twilight's loathsome goals.Shadows of Yog-Sothoth is a modestly-sized campaign of seven scenarios. During the course of play the investigators penetrate the outer layers of a secret sinister occult organization led by the lords of the Silver Twilight. Beginning in Boston they investigate an organization in New York, run afoul of a coven in Scotland, roam the desert of the American southwest, vacation off the coast of Maine, and explore the mysteries of the South Pacific.In addition to the campaign, this book includes two bonus scenarios. The People of the Monolith introduces the mysteries of the Cthulhu Mythos, and no harm can come to the investigators except through insanity. As such, is perfect for introducing new players to the wonders of Call of Cthulhu.The other bonus scenario, The Warren, presents and unsettling challenge for even experienced players.Originally published in 1982, this new edition includes modified episode scene changes, player-handouts guide for the keeper, and new illustrations and diagrams. It is 144 pages, perfect-bound, illustrated with an index.CHAPTERSThe Hermetic Order of the Silver TwilightLook to the FutureThe Coven of CannichDevil's CanyonThe Worm that WalksThe Watchers of Easter IslandThe Rise of R'lyehBONUS ADVENTURESThe People of the MonolithThe WarrenDELUXE HANDOUTS",2004,3.9,180,62
